    0.295106656240863074E+00    0.711799349525455227E+02   -0.435820857704101172E-01   -0.981215829092264791E+00   -0.419621112381648675E+00    0.222263501433167254E-01   -0.577389517069650310E+03
    0.280074970777579757E+00    0.720361149919346246E+02   -0.570697208209693940E-01   -0.103016550839997945E+01   -0.379939110897744570E-01    0.226454025963189545E-01   -0.577348663459835734E+03
    0.294527587792739465E+00    0.706674657548726373E+02   -0.109095749937111464E-01   -0.934525075293947793E+00   -0.357489073043272931E+00    0.225711905003206786E-01   -0.577294045347197653E+03
    0.309625157704567500E+00    0.688863699480330780E+02    0.257221416593154117E-01   -0.897773396223271458E+00   -0.184804197434706108E+00    0.227862933368337614E-01   -0.577215516785725072E+03
    0.291518185551726094E+00    0.717488025988872096E+02   -0.550718830815597471E-01   -0.911119812215904545E+00   -0.833180744804108198E+00    0.221477941030019249E-01   -0.577183756438946375E+03
    0.317486108459306415E+00    0.691496036894902630E+02    0.335183049042342418E-02   -0.840076923701946310E+00   -0.835870105399344698E+00    0.221996676416291554E-01   -0.577182015974779233E+03
    0.308908040797859995E+00    0.696690249651260700E+02   -0.188248389236989055E-01   -0.736712622893266111E+00   -0.124020195074709649E+01    0.221660959643608484E-01   -0.577169527599131811E+03
    0.301151218417718525E+00    0.697609188273279273E+02   -0.931880536690243844E-03   -0.837247963726796662E+00   -0.591240306119997339E+00    0.224324400885897446E-01   -0.577137294853317485E+03
    0.302484118840512239E+00    0.698004780252034465E+02   -0.730010469506936488E-02   -0.953809075826751673E+00   -0.109918216505172861E+00    0.226751694812909084E-01   -0.577127076930148178E+03
    0.298383798049806026E+00    0.703078216532648952E+02   -0.326436304715898018E-01   -0.780486979523107305E+00   -0.895695876386721768E+00    0.227756842013907800E-01   -0.577044560346189769E+03
    0.282020173999037338E+00    0.717281920418435277E+02   -0.321677888319840122E-01   -0.103583402305925554E+01    0.350031817064095918E-01    0.227285606430016850E-01   -0.577038823704258220E+03
    0.313812406974789682E+00    0.691048427320986463E+02    0.262724522593202892E-01   -0.940611717657192425E+00   -0.345375743709174010E+00    0.221130905293525845E-01   -0.577032600439731027E+03
    0.324361847246235513E+00    0.678165166435149445E+02    0.414441880089455594E-01   -0.894413911809420981E+00   -0.276201858480628282E+00    0.222109226243422109E-01   -0.577016457465728536E+03
    0.311855916466374616E+00    0.697144410558772591E+02   -0.130073886149730811E-01   -0.808356197815935484E+00   -0.103213598617921898E+01    0.223245233744103350E-01   -0.577012619487583379E+03
    0.289810430117124596E+00    0.712043499237392723E+02   -0.372647821385569955E-01   -0.980219475915816041E+00   -0.245254739567203117E+00    0.226496981390971637E-01   -0.576970451075320057E+03
    0.310512909331693343E+00    0.694109320975575059E+02    0.627790134509353948E-02   -0.866322278262335654E+00   -0.572076808109621915E+00    0.226719294599403501E-01   -0.576912461446842258E+03
    0.304766774487946202E+00    0.690108652995342595E+02    0.988357724627064727E-02   -0.975867228890153093E+00    0.118176206807295348E+00    0.228831326602568705E-01   -0.576875484780206875E+03
    0.291219936397971002E+00    0.705668238524253724E+02   -0.144355962939499705E-01   -0.109305681665959287E+01    0.329372845808036274E+00    0.225780953222435438E-01   -0.576865056974274808E+03
    0.303262162282718517E+00    0.702567363790304285E+02   -0.257349728937654731E-01   -0.878414307005097150E+00   -0.595019207045411225E+00    0.225821809381773694E-01   -0.576853652192861091E+03
    0.293423820993189921E+00    0.702348692500359419E+02   -0.177779043885024635E-01   -0.998339650470534856E+00    0.432860426793544306E-01    0.224957202415434626E-01   -0.576841083291241262E+03
    0.314213721334272000E+00    0.682540874784614857E+02    0.186510473133978394E-01   -0.800604588867432909E+00   -0.526479411560006660E+00    0.224253591589084443E-01   -0.576830158762052747E+03
    0.311982705350105638E+00    0.692061772569935698E+02    0.116554440916090130E-01   -0.836487014426444908E+00   -0.674668274008160651E+00    0.222745068745704468E-01   -0.576715338757272661E+03
    0.299744505513741100E+00    0.698612800277647068E+02    0.140828928235237072E-01   -0.103199078492207041E+01    0.203442373890701411E+00    0.226898903994359503E-01   -0.576580670867701656E+03
    0.288166156388126538E+00    0.714750879204319034E+02   -0.202605014356009860E-01   -0.105823685761196185E+01    0.225715816501508293E-01    0.224633982841865171E-01   -0.576574312928521522E+03
    0.305995895691106745E+00    0.685025262224009595E+02    0.240874196366718252E-01   -0.909091815861516217E+00    0.395421220187142097E-02    0.227841389965019077E-01   -0.576566330166838043E+03
    0.299099438373969295E+00    0.701650315366830029E+02    0.129179486796076048E-01   -0.110699421771574169E+01    0.293856532849275709E+00    0.222130668413676562E-01   -0.576562732881910961E+03
    0.304546838982547363E+00    0.697728135153664084E+02   -0.908016002737355166E-02   -0.958925058430218247E+00   -0.160325387616424564E+00    0.228382968416771456E-01   -0.576512076632673029E+03
    0.291612178837145020E+00    0.717336537390045805E+02   -0.456058060698225631E-01   -0.103951205638034816E+01   -0.260784172173823769E+00    0.223561238238684235E-01   -0.576486921699722416E+03
    0.283145505758075899E+00    0.722240216605470664E+02   -0.439853077442720064E-01   -0.108476637860808012E+01   -0.388284773397451488E-02    0.224862547704134837E-01   -0.576417866090793041E+03
    0.304366670251334515E+00    0.698379696482711410E+02   -0.825510022811926092E-02   -0.792318603762756091E+00   -0.904734604561376443E+00    0.223713682418871761E-01   -0.576397253023050325E+03
    0.309073153637393128E+00    0.692786635650722502E+02   -0.174316244062566739E-02   -0.908960486115375055E+00   -0.262078984464425790E+00    0.228723070948700646E-01   -0.576376087188722067E+03
    0.283792495819358392E+00    0.716430252651645816E+02   -0.350758274724611852E-01   -0.110129721174972994E+01    0.253526170827704789E+00    0.228160365956460061E-01   -0.576370796027313759E+03
    0.297910216427233698E+00    0.708882690473664638E+02   -0.210553053676179047E-01   -0.954354673137901788E+00   -0.380445816028711192E+00    0.226564743748808965E-01   -0.576366974661223367E+03
    0.304841501373943224E+00    0.695357755905969412E+02    0.343982294037203928E-02   -0.884475697873459143E+00   -0.374080967701616807E+00    0.224920281864710511E-01   -0.576362947869148002E+03
    0.315518396319996897E+00    0.689034997184694475E+02    0.187458387678134386E-01   -0.879293461430711076E+00   -0.420964377445461224E+00    0.227352815124602023E-01   -0.576354155652664872E+03
    0.300544620912020999E+00    0.695158694550189011E+02    0.355470416010845724E-01   -0.113632545249002481E+01    0.595927997812254251E+00    0.228161088851018129E-01   -0.576350786389473569E+03
    0.310151514439568565E+00    0.687566380607609915E+02    0.325284691774072598E-01   -0.959295642184171626E+00   -0.310715693034468998E-01    0.225742273490683598E-01   -0.576345209611067730E+03
    0.304258536480787434E+00    0.700622730827152225E+02   -0.598895014287137428E-02   -0.882026569345558897E+00   -0.550570533597952050E+00    0.227376453778784654E-01   -0.576319172560981769E+03
    0.295231249970950016E+00    0.697786362517336443E+02    0.250398283264985366E-01   -0.109415530006425410E+01    0.513102772251148753E+00    0.230206607948622438E-01   -0.576301300546636185E+03
    0.282567906222496279E+00    0.722285746296255695E+02   -0.460408320835625773E-01   -0.106471054455863268E+01   -0.338664525430747432E-01    0.225256340380802639E-01   -0.576299876243623544E+03
    0.301615872851712430E+00    0.702398405227785076E+02   -0.363100406894290018E-02   -0.938975818408234630E+00   -0.447339849481755536E+00    0.220941235408288611E-01   -0.576288590356647774E+03
    0.299403566503439411E+00    0.699647519575907921E+02    0.154158753966271433E-01   -0.110118276647604785E+01    0.321942004138092486E+00    0.223143427944691025E-01   -0.576284797315380160E+03
    0.319678707613892499E+00    0.686557332218035725E+02    0.232176567609840845E-01   -0.919258849487953444E+00   -0.327576953495591905E+00    0.224853073285266082E-01   -0.576268412915581393E+03
    0.320361928043372601E+00    0.682870637463487071E+02    0.203789746552160977E-01   -0.863600045186998511E+00   -0.427323019115474434E+00    0.224320870925308856E-01   -0.576224015826968184E+03
    0.309625952786451886E+00    0.695877474572276356E+02   -0.940360370918824628E-03   -0.988368404294479141E+00   -0.119021447674897640E+00    0.225221863659199606E-01   -0.576201689434963100E+03
    0.314767970006093911E+00    0.680607717389884357E+02    0.578286062402924017E-01   -0.105283037207043151E+01    0.409252243640258584E+00    0.225577259806111971E-01   -0.576194061725822280E+03
    0.303878144254729865E+00    0.702219455639596930E+02   -0.114036691020373837E-01   -0.995703393524447034E+00   -0.136186407097329543E+00    0.226263930844588061E-01   -0.576191089240909832E+03
    0.298503479101315417E+00    0.704774795564312768E+02   -0.242280908415608565E-01   -0.889133681933275799E+00   -0.599142663727043168E+00    0.221710273858600690E-01   -0.576157990241201219E+03
    0.311873786000594511E+00    0.683242828305290999E+02    0.317462041695080188E-01   -0.966902518888137052E+00    0.108233325497060662E+00    0.224394034306712627E-01   -0.576131290251836049E+03
    0.309260260786930363E+00    0.691945884679360717E+02    0.489356790878048287E-02   -0.861799814938255082E+00   -0.574855986734000624E+00    0.220774398638101631E-01   -0.576104816716177311E+03
    0.285991647517146008E+00    0.720522186922587622E+02   -0.484804807545700100E-01   -0.102682349191873290E+01   -0.248455517043446150E+00    0.225455704381190176E-01   -0.576091279966823890E+03
    0.307706617441296182E+00    0.687527488054167861E+02    0.259895839443657906E-01   -0.942483183061058494E+00    0.462986157203237880E-01    0.227669101521601018E-01   -0.576077529633217523E+03
    0.312987449077077096E+00    0.685765423679010553E+02    0.448192637809938788E-01   -0.104701680350714077E+01    0.335693449559689494E+00    0.228556768285446549E-01   -0.576065885706011841E+03
    0.314431204158442501E+00    0.680246505762246443E+02    0.430636474427359417E-01   -0.890095807737109279E+00   -0.153146570586301323E+00    0.223708171939844304E-01   -0.576053017263535594E+03
    0.303466829847760688E+00    0.695643739386238735E+02    0.179015121720169645E-01   -0.110441395388567565E+01    0.391475974960281192E+00    0.225460839616194765E-01   -0.576048617921644905E+03
    0.296392606411646775E+00    0.705682121390549923E+02   -0.399866678635945050E-01   -0.812698383438936744E+00   -0.881405034245068997E+00    0.224644340035307644E-01   -0.576045668391112599E+03
    0.291085392382689545E+00    0.703435027736900906E+02   -0.606656851925890805E-02   -0.103504003087313357E+01    0.247433216823746971E+00    0.227675542141916563E-01   -0.576027202145393971E+03
    0.297911484844483210E+00    0.711227143335862024E+02   -0.420979089323267885E-01   -0.929737095036321293E+00   -0.610936501525181974E+00    0.225563318112870989E-01   -0.575988523558050701E+03
    0.287242259488738716E+00    0.708627614205776268E+02   -0.425775968926700443E-02   -0.110080920728558951E+01    0.375013730554955238E+00    0.227280300007341590E-01   -0.575988060919635473E+03
    0.311869940699585235E+00    0.691023770483490125E+02    0.103582928437830901E-01   -0.918361015850765572E+00   -0.230871890690186987E+00    0.227098285147235915E-01   -0.575952179492980690E+03
    0.313782028780330846E+00    0.688374083417120062E+02    0.206884875601787144E-01   -0.973491737861152728E+00   -0.453065270183974356E-01    0.226559511587111802E-01   -0.575917370173817289E+03
    0.282275359115485514E+00    0.721140081342339840E+02   -0.449725859219753943E-01   -0.108866339326405837E+01    0.140682612319662947E+00    0.228202080077599054E-01   -0.575910245711911216E+03
    0.291998953790069793E+00    0.713824062098061773E+02   -0.584319335913647819E-01   -0.863226733110662003E+00   -0.857593363782752860E+00    0.223589152734441701E-01   -0.575886738876141976E+03
    0.294801684575789591E+00    0.700736883465301617E+02    0.101958824393477698E-01   -0.111295549479061640E+01    0.456463746251643432E+00    0.226696692257136005E-01   -0.575878737276133961E+03
    0.304350549354825195E+00    0.692818236414659623E+02    0.325228162580160074E-01   -0.108139188490013183E+01    0.436410624480492171E+00    0.227489187645302654E-01   -0.575877894645473134E+03
    0.289367141935159777E+00    0.714438820836764279E+02   -0.219765589733427191E-01   -0.114875289184602569E+01    0.353491384274756903E+00    0.225320962306788559E-01   -0.575875302490880699E+03
    0.304430378303301497E+00    0.701402777188753390E+02    0.181637722909755439E-02   -0.963424613147393583E+00   -0.382744173255908482E+00    0.221307016397131358E-01   -0.575870778332007148E+03
    0.307734077368353898E+00    0.689820006948811226E+02    0.962557502721494984E-02   -0.795090692340271854E+00   -0.599851222871150114E+00    0.227312932436538537E-01   -0.575869480577594913E+03
    0.305621418542905143E+00    0.700678494504309413E+02   -0.221582474858834644E-01   -0.885228628744182178E+00   -0.582189314928656110E+00    0.225200664256422246E-01   -0.575846979172518559E+03
    0.296583113857341041E+00    0.713335045536789494E+02   -0.449093673652427583E-01   -0.909880200337469081E+00   -0.758258985325297452E+00    0.223958023391253036E-01   -0.575831611269377845E+03
    0.317199548565519462E+00    0.680028027802896418E+02    0.578782574842904296E-01   -0.103262765711009874E+01    0.361575248072314004E+00    0.226639479609921091E-01   -0.575817218731366097E+03
    0.298146295510781867E+00    0.706678071492731306E+02   -0.431577959911777498E-01   -0.840900092697124624E+00   -0.776291577064657012E+00    0.227189871854075326E-01   -0.575807527214341462E+03
    0.282759850519995526E+00    0.720564855658984413E+02   -0.503799475744415304E-01   -0.978442926405031610E+00   -0.319343981991627945E+00    0.226426849423200759E-01   -0.575764446485508188E+03
    0.314308044055146008E+00    0.691824603227675254E+02    0.332144499419229078E-02   -0.824562730569255997E+00   -0.765899292089472716E+00    0.225420976639421622E-01   -0.575728272469140393E+03
    0.305859125166620116E+00    0.697454538870889706E+02    0.124952599540577580E-01   -0.940552116179107056E+00   -0.253362053564089695E+00    0.226566034965334819E-01   -0.575702344636455678E+03
    0.289311212776224569E+00    0.708510223112389497E+02   -0.286646380201602824E-01   -0.934438661781292090E+00   -0.299802387658691494E+00    0.224846025208855077E-01   -0.575680063327373432E+03
    0.299559249994214349E+00    0.701648747709155884E+02   -0.250362611489123310E-01   -0.841550786360721670E+00   -0.735912228799611601E+00    0.222546773179082731E-01   -0.575659644920211122E+03
    0.304498537437261241E+00    0.696831868839920787E+02   -0.414407110537950985E-02   -0.813979579375225359E+00   -0.733787899370290653E+00    0.224046354632057160E-01   -0.575613344462306031E+03
    0.311520000500088379E+00    0.682299900365168099E+02    0.399075903803023380E-01   -0.881092316141977694E+00   -0.107424607147105000E+00    0.228811639759374137E-01   -0.575596406980468259E+03
    0.320343921897858153E+00    0.683924040569529268E+02    0.304138186747593409E-01   -0.845220414945220710E+00   -0.553028270244111386E+00    0.222906656103817186E-01   -0.575589123986385857E+03
    0.298850148620745548E+00    0.701908553295300379E+02   -0.141651243707769936E-01   -0.904808477133895117E+00   -0.483713013642682377E+00    0.221511925357395639E-01   -0.575587955561967306E+03
    0.308584753201405326E+00    0.694866141054777131E+02    0.414401416317389248E-02   -0.850717766486413396E+00   -0.581896987314095782E+00    0.227357311964464515E-01   -0.575584684016598317E+03
    0.298754218754673395E+00    0.696450485538889552E+02    0.323208470279112703E-01   -0.111912282280380415E+01    0.531331823013670768E+00    0.227183503181135754E-01   -0.575582327835966225E+03
    0.299752542593892835E+00    0.696308638714275361E+02   -0.106144798071738933E-01   -0.850238804290038175E+00   -0.414980807225577397E+00    0.226629298819563361E-01   -0.575580444676781667E+03
    0.303189588042242386E+00    0.690090107888735531E+02    0.227101781753944465E-01   -0.931964725819561579E+00   -0.803986868055872606E-02    0.226430531106163457E-01   -0.575567059980108525E+03
    0.315211358537060504E+00    0.689834758820895075E+02    0.100254198913134474E-01   -0.857358312280926071E+00   -0.564365379048251015E+00    0.223767286228380817E-01   -0.575561517121609540E+03
    0.301419147128225429E+00    0.705784738165867935E+02   -0.171595471646597275E-01   -0.963057762237471415E+00   -0.331803061350427697E+00    0.226108476930781468E-01   -0.575558575045265570E+03
    0.304521502581713732E+00    0.699121188760676375E+02   -0.378241606989604406E-02   -0.865878507746376869E+00   -0.560140348983898306E+00    0.227343155219984876E-01   -0.575550255864493124E+03
    0.316317310711250854E+00    0.681639963943237035E+02    0.390231110453953534E-01   -0.931672063937403205E+00   -0.101205969274699381E+00    0.222739700641189052E-01   -0.575529788848304634E+03
    0.309723005082739866E+00    0.690647795364576069E+02    0.235911105430304247E-01   -0.998171287895445403E+00   -0.153623428644906745E-01    0.221673470797374116E-01   -0.575516802913465995E+03
    0.311836532996309257E+00    0.689075286962275726E+02    0.343249173152386788E-01   -0.104895949392804200E+01    0.292277729194096558E+00    0.227778002521681899E-01   -0.575496316993241521E+03
    0.297145381555403876E+00    0.703527682843581630E+02   -0.102846707558157391E-01   -0.922367102185478238E+00   -0.301444322505818985E+00    0.226285273946675372E-01   -0.575495776336931726E+03
    0.314765952495446144E+00    0.687959773372360104E+02    0.340806263747595040E-01   -0.101901924814284417E+01    0.703819973286083922E-01    0.223786785247929165E-01   -0.575462900450869370E+03
    0.292013789908590504E+00    0.707411948946040638E+02   -0.701507745070273359E-02   -0.115710084445693506E+01    0.530153961916354000E+00    0.227021032641039865E-01   -0.575448431493126918E+03
    0.306367929449817888E+00    0.690529920325591888E+02    0.138361699637812308E-01   -0.945139295096261378E+00   -0.284947828972588191E-01    0.229453241328531551E-01   -0.575446237760810163E+03
    0.302991783794926695E+00    0.703628375197969262E+02   -0.144753093773175578E-01   -0.878913893385358858E+00   -0.686730137741812463E+00    0.225517679728189854E-01   -0.575428771997179524E+03
    0.310501254481802325E+00    0.682764274626396315E+02    0.358010986571457579E-01   -0.926386072334921984E+00    0.798643816874111678E-03    0.224583003728401308E-01   -0.575426811477155866E+03
    0.309647398738082003E+00    0.694192040991781170E+02   -0.237828885834545645E-02   -0.945087005562402993E+00   -0.257495700825476348E+00    0.225519719441834403E-01   -0.575425472685434215E+03
    0.305684453601076933E+00    0.693275603965945635E+02    0.344627357322480066E-02   -0.937607135080309906E+00   -0.137464811777352480E+00    0.224610732621712932E-01   -0.575424698444114256E+03
    0.309343262448744993E+00    0.692916281200200359E+02   -0.256809841869198863E-02   -0.793036182599809347E+00   -0.773069781385569588E+00    0.224763051850966587E-01   -0.575413942329957877E+03
    0.312731485749782823E+00    0.690119586049333122E+02    0.166178681555564367E-01   -0.838644481108017370E+00   -0.667399376628794005E+00    0.221830166703843937E-01   -0.575384674168916604E+03
    0.294006002241062991E+00    0.707388788243998334E+02   -0.719696815485804109E-02   -0.107069283049795794E+01    0.129044278688432712E+00    0.222564467612706152E-01   -0.575371897046056006E+03
    0.298457386144639014E+00    0.693829736082168438E+02    0.136213136467375762E-01   -0.949187996814225610E+00    0.107721798944671043E-01    0.226863055395837461E-01   -0.575366282332106266E+03
    0.309452150008954319E+00    0.696087291782733502E+02   -0.292142499577607850E-02   -0.812059381741203623E+00   -0.902733072717731844E+00    0.221993138447250382E-01   -0.575348664170158372E+03
    0.297905748385063507E+00    0.709047407647905032E+02   -0.158461888189407318E-01   -0.103429531240297923E+01   -0.100497582247258244E+00    0.226594689573291416E-01   -0.575332907922626532E+03
    0.299116190299041962E+00    0.705235664944464133E+02   -0.270115180214531847E-01   -0.951246076547617836E+00   -0.275537969673833594E+00    0.228473101018483310E-01   -0.575323375024320285E+03
    0.314605449197394860E+00    0.689817003094675556E+02    0.186481447017214919E-01   -0.902124163705926296E+00   -0.466493349114423417E+00    0.221983381105191474E-01   -0.575298804856034508E+03
    0.300484544358164518E+00    0.701971459013769277E+02   -0.233609880703582462E-01   -0.906090527356385511E+00   -0.469388801923583010E+00    0.222527907657506414E-01   -0.575284771757859744E+03
    0.314843144434593603E+00    0.687901820782281845E+02    0.352686122135921210E-01   -0.981863412502229860E+00   -0.803305788186965408E-01    0.222884899611179160E-01   -0.575276035000367301E+03
    0.306476532033514437E+00    0.687004007939824533E+02    0.424947542978628690E-01   -0.100591567586488795E+01    0.300374557799468089E+00    0.230010189706852351E-01   -0.575274463208700695E+03
    0.294891719912879657E+00    0.709018061460171083E+02   -0.363242479617511549E-01   -0.875515830904951997E+00   -0.605340311982086376E+00    0.228412145048177521E-01   -0.575269101355419139E+03
    0.307497719108734580E+00    0.697454112494841922E+02   -0.142485322876098053E-01   -0.893833302074749536E+00   -0.576861686544132723E+00    0.221696891349372933E-01   -0.575264764028604191E+03
    0.313084559048597277E+00    0.680391147163178829E+02    0.336249112363944391E-01   -0.846417455040231914E+00   -0.242332677402862018E+00    0.226948509452252617E-01   -0.575220902313761485E+03
    0.296516763138215622E+00    0.710251812237415407E+02   -0.399745738094310354E-01   -0.865329893027562580E+00   -0.794305665489296597E+00    0.226442988944608840E-01   -0.575215271277330999E+03
    0.289811243889979753E+00    0.716689283386623970E+02   -0.457813036327081591E-01   -0.974079780275880935E+00   -0.381811089543085735E+00    0.225070430850637833E-01   -0.575208455045452752E+03
    0.303062588298960711E+00    0.699271899786746332E+02   -0.301321363046014312E-02   -0.101961235852936172E+01   -0.479168520428285838E-01    0.221695701305874987E-01   -0.575185348856500582E+03
    0.289495730926079275E+00    0.717356782116558662E+02   -0.591243045360556607E-01   -0.946131260061148893E+00   -0.533201977068452848E+00    0.225181409646544040E-01   -0.575178447793962732E+03
    0.297619752929295767E+00    0.703258320146088636E+02   -0.109711845770732452E-01   -0.921775299181151642E+00   -0.422361251195297438E+00    0.222961769624071895E-01   -0.575172274157260290E+03
    0.288477974088502065E+00    0.717271305010536935E+02   -0.566512318880967314E-01   -0.936259525725330555E+00   -0.502650964267513878E+00    0.227433379141649197E-01   -0.575171328799322396E+03
    0.290902994976289409E+00    0.714907693903823827E+02   -0.349104482823889839E-01   -0.102278811289458016E+01   -0.252378624720374756E+00    0.222504825238080788E-01   -0.575164170819846504E+03
    0.309660811277073511E+00    0.685077402960628490E+02    0.284313925131343126E-01   -0.895554777280464176E+00   -0.794947223774244982E-01    0.230177470732662662E-01   -0.575156463808591980E+03
    0.313533516906302934E+00    0.687153880642812283E+02    0.125461918567282282E-01   -0.776873598478048155E+00   -0.796529301389968580E+00    0.223722829088270625E-01   -0.575150531359340903E+03
    0.300980701009005536E+00    0.701593962361482824E+02   -0.268751594911762481E-01   -0.901723967868987231E+00   -0.410702626563363538E+00    0.226618036923262010E-01   -0.575146716348270388E+03
    0.313990847945144924E+00    0.688861881999355745E+02    0.291676037059716009E-01   -0.977405881793649289E+00   -0.381567778577851513E-02    0.226649820185851544E-01   -0.575143592661159346E+03
    0.285891956610092091E+00    0.711125537362009510E+02   -0.229402077225344669E-01   -0.103115165145049748E+01    0.101208692887157170E+00    0.226138568284447311E-01   -0.575140643632210299E+03
    0.311502534816283982E+00    0.692039002794514175E+02    0.259140768655186093E-01   -0.101817291326951320E+01    0.142440670105132838E-01    0.221773389460251831E-01   -0.575139099308251161E+03
    0.294430889832768772E+00    0.707635955263049823E+02   -0.306805413840436358E-01   -0.919242937303245800E+00   -0.434791452609552653E+00    0.227090765065259756E-01   -0.575136192468083436E+03
